reachid,Str_Order,iso_pred,assignment_sum,assignment_rescale,assignment_norm,assignment_individuals,GENLMU
13,4,0.720059246918,0,0,0,0,upper
4,4,0.720535547828,0,0,0,0,upper
9,4,0.717148487891,40.28338119466488,1.2138514699231256e-4,0.526327142842521,22.887290850547526,upper
16,4,0.72335616682,0,0,0,0,upper
18,4,0.711276478328,75.74319685449017,2.282355356274716e-4,0.9896314362872359,43.0340384780954,upper
19,4,0.721223032119,0,0,0,0,upper
20,4,0.712308600611,0,0,0,0,upper
22,5,0.716195141723,46.82348393283156,1.410923142824885e-4,0.6117776061847517,26.603096950277493,upper
71,5,0.711708495547,74.26930915099062,2.237942978208709e-4,0.9703741872468704,42.196638648423026,upper
93,5,0.708796348579,70.88736604822877,2.1360355294112494e-4,0.9261870212805646,40.27516351060205,upper
94,5,0.708772162191,70.79651515450588,2.133297936696367e-4,0.924999998495988,40.22354592620367,upper
121,4,0.708923959919,0,0,0,0,upper
122,4,0.708004567242,64.82113877443561,1.953243055820259e-4,0.846928032234437,36.82859314179657,upper
142,4,0.703817444745,0,0,0,0,upper
171,5,0.711290691902,75.7203524600246,2.2816669904777257e-4,0.9893329602280658,43.02105927215656,upper
174,4,0.708109544736,0,0,0,0,upper
23,4,0.711154435681,76.39620463539697,2.302032315636557e-4,0.9981633844352265,43.40504951455885,upper
24,4,0.720866047687,25.410007220282356,7.656749185488417e-5,0.3319973672326763,14.436877156730265,upper
32,4,0.720916013051,25.105372752881404,7.564954260366078e-5,0.32801713061689464,14.263796907462844,upper
33,4,0.706035345712,44.27838338292349,1.3342321116356455e-4,0.5785243026895264,25.15707988810126,upper
34,4,0.72092235782,0,0,0,0,upper
37,5,0.714810983703,54.58476533572495,1.644792360353152e-4,0.7131835196020369,31.012724433694714,upper
38,5,0.713910457019,59.72594243130207,1.7997104727242132e-4,0.7803561593188064,33.93372093426231,upper
39,5,0.713431774013,62.36916680365358,1.879358250407295e-4,0.8148915108839757,35.43548774725459,upper
43,4,0.721005008243,24.987625322213802,7.52947365085496e-5,0.32647868804026864,14.196897863423535,upper
45,4,0.720716332555,25.41799039181855,7.659154739395879e-5,0.3321016722771104,14.441412852678322,upper
47,4,0.710861809672,76.00069336006112,2.2901144495414145e-4,0.9929957864497552,43.18033695754833,upper
49,4,0.70763360898,61.671577106371174,1.8583379126318347e-4,0.8057770725881245,35.0391471764645,upper
51,4,0.720735241706,25.634266006495515,7.724324659347615e-5,0.33492744615615394,14.564291388446522,upper
55,4,0.72075624787399994,25.599294120159588,7.71378664729999e-5,0.3344705169593208,14.544421861350603,upper
56,4,0.720419955103,25.894208972346654,7.802652779241477e-5,0.3383237608263972,14.711979841787597,upper
57,4,0.720359726681,25.98030047026575,7.828594566697695e-5,0.3394485991785659,14.760893341454171,upper
60,5,0.71308192835,65.00455798497565,1.958769992033738e-4,0.8493245169922446,36.93280407679533,upper
61,5,0.717178756243,40.191125191676434,1.2110715373177766e-4,0.5251217614414829,22.83487494328041,upper
62,5,0.713220394193,63.82851624480727,1.9233325497769444e-4,0.8339588085881957,36.264627559299264,upper
63,5,0.716739137862,43.16317613879996,1.3006277836869395e-4,0.5639534343793322,24.523466924195613,upper
64,5,0.712843225727,66.45335796799313,2.0024264065862302e-4,0.8682539795397647,37.755950138824026,upper
66,5,0.712255305104,71.73399943163847,2.161546972255922e-4,0.9372488069725795,40.75618431658263,upper
67,4,0.716762260546,43.08166535916623,1.2981716348548725e-4,0.5628884459279365,24.477155992352106,upper
68,4,0.715991101849,0,0,0,0,upper
70,4,0.708904019064,0,0,0,0,upper
80,4,0.7121572705,0,0,0,0,upper
81,4,0.71083507085,0,0,0,0,upper
82,4,0.708534945561,0,0,0,0,upper
83,4,0.716736948334,43.17086616571995,1.300859505806676e-4,0.5640539093091207,24.527836067935453,upper
85,4,0.708562175974,69.69926324354141,2.1002346533894388e-4,0.9106637276530402,39.60013441312321,upper
86,5,0.70855068642,69.6487364921933,2.098712140393373e-4,0.9100035645811853,39.571427278331086,upper
96,4,0.715799881783,50.59795013347865,1.524658415534253e-4,0.6610933277609077,28.747586890739893,upper
100,5,0.708706274704,70.29615761977294,2.1182207581922166e-4,0.9184625196686002,39.93926421779006,upper
101,4,0.714970966212,53.38612072559493,1.6086738301113442e-4,0.6975224908049585,30.331705934132405,upper
102,5,0.710562302252,75.73645768242999,2.2821522860837662e-4,0.9895433848608074,43.03020956933802,upper
104,5,0.709909113629,74.86421950070105,2.2558692987173788e-4,0.9781470567360881,42.53464121424605,upper
105,5,0.708766351753,70.7743987116941,2.1326315061282171e-4,0.924711033572743,40.21098031119815,upper
106,5,0.708782773851,70.8366160617793,2.134506289714299e-4,0.9255239415048585,40.24632954319208,upper
107,5,0.715378307491,53.47731113115183,1.6114216532717992e-4,0.6987139495203897,30.3835164146051,upper
