tributary_id,year,watershed,raw_production,stream_order,longitude,latitude,production_proportion,production_normalized
4260,2016,Yukon,0,4,581806.622047876,1555514.3554631586,0,0
4262,2016,Yukon,0,8,743565.9438920993,1555806.883238713,0,0
4263,2016,Yukon,0,4,812590.6867220561,1556029.128226075,0,0
4265,2016,Yukon,0,4,-256021.65863089895,1553838.8536479115,0,0
4266,2016,Yukon,0,5,648169.7365307483,1552778.3014818628,0,0
4267,2016,Yukon,0,4,675905.4445910644,1554203.1061168006,0,0
4268,2016,Yukon,0,6,103194.82919631415,1557040.2823220077,0,0
4269,2016,Yukon,0,8,935530.4695275917,1554177.1361869236,0,0
4270,2016,Yukon,0,4,781616.7095024317,1558158.8406989668,0,0
4272,2016,Yukon,0,8,955042.839747227,1556835.4400288116,0,0
4273,2016,Yukon,0,4,890132.6350057273,1553652.0575164407,0,0
4274,2016,Yukon,0,6,1198989.0539115951,1555256.1713234943,0,0
4277,2016,Yukon,0,4,-89137.64472000959,1556895.494334728,0,0
4278,2016,Yukon,0,4,865061.3100343713,1554586.3066223075,0,0
4279,2016,Yukon,0,4,806647.5420309202,1555068.847596486,0,0
4281,2016,Yukon,0,8,741649.328199359,1557180.6008685962,0,0
4282,2016,Yukon,0,8,752661.8045466378,1555348.385661934,0,0
4283,2016,Yukon,0,4,777660.6038872977,1558202.2364639372,0,0
4286,2016,Yukon,0,4,-262042.29938259092,1556839.6917195392,0,0
4287,2016,Yukon,0,4,1101865.8079041946,1557321.6402984841,0,0
4288,2016,Yukon,0,9,722943.841445194,1558952.0418294657,0,0
4289,2016,Yukon,0,4,758167.8120346399,1556611.716940473,0,0
4291,2016,Yukon,0,5,1135727.9634122357,1555829.0556927463,0,0
4293,2016,Yukon,0,4,-259543.16623919058,1558461.1379483945,0,0
4294,2016,Yukon,0,4,516961.86596064427,1549799.0028846483,0,0
4295,2016,Yukon,0,4,-244333.80565401635,1557231.8060901565,0,0
4297,2016,Yukon,0,4,463695.99179677054,1557979.9720470204,0,0
4298,2016,Yukon,0,8,754352.5636286385,1556694.3748253537,0,0
4299,2016,Yukon,0,5,409239.8152441722,1561195.3418293763,0,0
4300,2016,Yukon,0,8,945876.8799731939,1556529.8088242237,0,0
4301,2016,Yukon,0,4,-250082.40138108662,1556159.156576766,0,0
4302,2016,Yukon,0,4,519514.10077041533,1557457.1259548434,0,0
4303,2016,Yukon,0,5,1096632.379789803,1558348.1072807333,0,0
4304,2016,Yukon,0,8,952394.8278903944,1557117.6765521257,0,0
4305,2016,Yukon,0,4,745099.4922776177,1556374.6314025815,0,0
4306,2016,Yukon,0,4,562253.2526205244,1558921.703208502,0,0
4307,2016,Yukon,0,8,903135.7720637049,1555578.667611141,0,0
4308,2016,Yukon,0,6,-115858.423202351,1554389.695803651,0,0
4310,2016,Yukon,0,5,791076.7953960648,1557975.6255384472,0,0
4311,2016,Yukon,0,4,-62222.84592157665,1559949.8562735026,0,0
4313,2016,Yukon,0,5,648543.0093673136,1556862.8126988974,0,0
4315,2016,Yukon,0,7,138063.7686937922,1561488.7738740793,0,0
4316,2016,Yukon,0,4,157114.30040434134,1560463.0703640704,0,0
