reachid,Str_Order,iso_pred,assignment_sum,assignment_rescale,assignment_norm,GenLMU
1003,4,0.71245321383,0,0,0,lower
1030,4,0.71244935288,0,0,0,lower
1383,6,0.709780052343,7.175895731818862,1.9879613544450863e-4,0.19647922577741106,lower
927,4,0.708184113175,0,0,0,lower
947,9,0.714111216186,0,0,0,lower
959,9,0.714081268719,0,0,0,lower
1007,9,0.714127112253,1.3202852431960852,3.657628452821287e-5,0.036149998841016585,lower
1013,4,0.708246553669,0,0,0,lower
1017,9,0.714147709538,1.2311787151944622,3.410773787262892e-5,0.033710222360452465,lower
1021,9,0.714154992216,0,0,0,lower
1026,4,0.708096677344,0,0,0,lower
1027,4,0.708115780276,0,0,0,lower
1031,4,0.712448502092,0,0,0,lower
1034,4,0.707874615148,8.836816903592386,2.448091660913252e-4,0.24195598827555514,lower
1038,4,0.712445612132,0,0,0,lower
1049,9,0.714083669777,1.5023867623047904,4.162110117693654e-5,0.04113601965633018,lower
1055,4,0.712398677577,0,0,0,lower
1075,9,0.714174271037,0,0,0,lower
1076,4,0.707642941533,0,0,0,lower
1082,4,0.707955937909,0,0,0,lower
1092,4,0.708265235686,0,0,0,lower
1097,4,0.708254558534,0,0,0,lower
1116,4,0.708063675752,0,0,0,lower
1120,4,0.705268401528,0,0,0,lower
1126,5,0.710587710094,2.5996276905201645,7.201831768240457e-5,0.07117896566948255,lower
1131,4,0.70830029048,0,0,0,lower
1137,5,0.710856944575,3.414862472073758,9.460302767675173e-5,0.09350045760479907,lower
1148,4,0.708284480774,0,0,0,lower
1150,4,0.704687747513,0,0,0,lower
1156,4,0.705257383911,0,0,0,lower
1159,9,0.71417049623,0,0,0,lower
1165,5,0.707593531519,4.443767535531766,1.2310711385623332e-4,0.1216723371612829,lower
1171,5,0.708045340625,3.8202028011441893,1.0583230050490954e-4,0.10459885660730699,lower
1177,9,0.713996450568,0,0,0,lower
1185,4,0.709937446958,0,0,0,lower
1190,4,0.703962199933,4.853389182249414,1.344549933970142e-4,0.13288796055055305,lower
1193,4,0.706019896489,0,0,0,lower
1202,4,0.707926308655,0,0,0,lower
1216,4,0.707810332898,0,0,0,lower
1221,5,0.71084544266,0,0,0,lower
1225,4,0.706880014511,0,0,0,lower
1249,4,0.708707988795,0,0,0,lower
1254,9,0.71416289116,1.2381872501637001,3.430189755931922e-5,0.03390211917390307,lower
1258,4,0.708042199169,0,0,0,lower
1259,4,0.708031653315,0,0,0,lower
1265,5,0.710923690847,4.34544077421801,1.2038313612711505e-4,0.11898010658016346,lower
1267,4,0.708769632934,0,0,0,lower
1279,4,0.710793914325,0,0,0,lower
1286,4,0.706496758765,0,0,0,lower
1291,4,0.706696666219,4.3347803280245385,1.2008780637532126e-4,0.1186882188085439,lower
1295,4,0.708310294043,0,0,0,lower
1304,4,0.71082602742,0,0,0,lower
1306,9,0.714149054097,1.171262614161761,3.244786295507844e-5,0.03206969279000366,lower
1318,4,0.708233443067,0,0,0,lower
1323,4,0.708003198793,0,0,0,lower
1343,9,0.714146296148,0.8745864123605692,2.4228947212627557e-5,0.023946566059216235,lower
1344,4,0.712134163224,0,0,0,lower
1345,4,0.70852043172,0,0,0,lower
1360,5,0.709589222245,4.737937968449089,1.3125661148155336e-4,0.1297268548223905,lower
1361,6,0.709793346092,3.9323216766039706,1.089383655851137e-4,0.10766872142539403,lower
1381,5,0.710788896793,5.110068830263767,1.4156587181268714e-4,0.13991596379913088,lower
1382,4,0.706528463638,6.461963731573501,1.790178488133884e-4,0.17693144917804676,lower
1387,4,0.710976624347,0,0,0,lower
1397,4,0.706986016086,3.664854776407594,1.0152864447077352e-4,0.10034535840067127,lower
1401,9,0.714152127675,0.87206784204766985,2.4159174453412345e-5,0.023877606480699753,lower
1402,6,0.709763309759,0,0,0,lower
1412,4,0.712166906298,0,0,0,lower
1416,5,0.707989218379,0,0,0,lower
1418,5,0.710449719872,5.685865215327244,1.575173432988153e-4,0.15568152564265958,lower
1420,4,0.708005933833,0,0,0,lower
1423,4,0.712135541094,0,0,0,lower
1428,9,0.7141875705,1.1835715332463481,3.278886087881706e-5,0.032406716484644695,lower
1431,6,0.709757352558,7.075716262673351,1.9602083155753841e-4,0.19373626722950127,lower
1438,5,0.709277403221,4.490150711450785,1.2439208181939053e-4,0.12294232920607484,lower
1443,9,0.714212796872,0,0,0,lower
1455,4,0.70864411358,0,0,0,lower
1457,5,0.711356089497,2.172884454231535,6.019611326754758e-5,0.0594945455210749,lower
1458,4,0.708570870951,0,0,0,lower
1460,9,0.714198086499,1.3805205391581301,3.8245002205019964e-5,0.03779926811100025,lower
1467,9,0.714174835746,0,0,0,lower
1471,5,0.707964977514,0,0,0,lower
1473,9,0.714191835144,1.3847916941911707,3.836332737949092e-5,0.03791621424085356,lower
1476,9,0.714212987406,1.5123181547819071,4.1896233720359526e-5,0.041407945612018625,lower
1479,4,0.70650577073,7.234666371103404,2.004242772687501e-4,0.19808839209428888,lower
1484,4,0.711892483058,0,0,0,lower
1489,4,0.708076567165,0,0,0,lower
1493,4,0.708030151046,0,0,0,lower
1494,4,0.708005241393,0,0,0,lower
1502,6,0.709740752946,7.068999262642425,1.9583474835652314e-4,0.19355235277269398,lower
1503,4,0.7071437383,0,0,0,lower
1505,4,0.708360455497,0,0,0,lower
1508,6,0.70973032254,6.972602573556573,1.9316424003587674e-4,0.19091296843003808,lower
1509,4,0.708719934082,0,0,0,lower
1510,5,0.709045270111,4.48698475914279,1.2430437442963006e-4,0.12285564401978305,lower
1512,5,0.706946632327,0,0,0,lower
1516,5,0.710254060861,6.139186367534229,1.7007584422217784e-4,0.16809366098336867,lower
1521,4,0.708831924608,0,0,0,lower
1527,4,0.712053332562,0.7990066633761175,2.213513724415876e-5,0.021877158821445215,lower
1529,6,0.709700168997,6.839522541420876,1.894774813255879e-4,0.18726917779293148,lower
1535,4,0.708285677749,0,0,0,lower
1753,5,0.711462115102,3.7879649569390708,1.0493920519213591e-4,0.10371617005403554,lower
1754,4,0.710456048389,0,0,0,lower
1836,4,0.704199937764,0,0,0,lower
1538,9,0.714213194005,0,0,0,lower
1560,6,0.709493803524,0,0,0,lower
1564,4,0.707915517828,0,0,0,lower
1570,4,0.708284310507,0,0,0,lower
1571,4,0.708258275952,0,0,0,lower
1578,5,0.711393248874,0,0,0,lower
1584,4,0.707877319758,0,0,0,lower
1588,4,0.709609715069,0,0,0,lower
1589,4,0.708588883253,0,0,0,lower
1600,4,0.712080145183,1.4184464171790205,3.929567493852439e-5,0.03883769556716179,lower
1601,4,0.71158554152,0,0,0,lower
1609,9,0.713894900125,0,0,0,lower
1610,4,0.706498479286,8.203964930636285,2.2727706539841047e-4,0.22462821898721788,lower
1613,4,0.708448660469,0,0,0,lower
1614,4,0.711982518688,0,0,0,lower
1617,9,0.714201379236,0,0,0,lower
1621,4,0.708191688737,0,0,0,lower
1628,4,0.706499107829,8.484614801750675,2.350519985740906e-4,0.23231253763563123,lower
1630,9,0.713909201043,0,0,0,lower
1633,9,0.713909122862,0,0,0,lower
1640,9,0.713932190418,0,0,0,lower
1644,5,0.711865746716,2.125440839805113,5.8881767637123904e-5,0.05819551819696652,lower
1648,4,0.711272298754,0,0,0,lower
1657,5,0.708481648417,3.7963138217292363,1.0517049646470474e-4,0.10394476569580585,lower
1658,5,0.706435996424,9.351779642193764,2.590753436052962e-4,0.2560558977455285,lower
1661,5,0.708580509063,0,0,0,lower
1664,5,0.705671486071,2.1804316681027966,6.040519614821532e-5,0.05970119160312802,lower
1669,4,0.710699363952,0,0,0,lower
1672,4,0.704943240253,0,0,0,lower
1673,4,0.711609992061,0,0,0,lower
1674,6,0.709467597293,0,0,0,lower
1677,4,0.711584344663,0,0,0,lower
1680,4,0.711358201905,0,0,0,lower
1682,6,0.71143397205,0,0,0,lower
1687,5,0.706272916053,0,0,0,lower
1689,4,0.711164805834,0,0,0,lower
1693,4,0.705366412929,0,0,0,lower
1694,4,0.707968346574,0,0,0,lower
1700,4,0.707946876159,0,0,0,lower
1702,4,0.708559418404,4.45868006374758,1.2352024039678013e-4,0.12208064883521579,lower
1703,4,0.707967832615,0,0,0,lower
1704,5,0.70850580407,0,0,0,lower
1707,5,0.70436342535,0,0,0,lower
1715,4,0.709021848073,0,0,0,lower
1730,4,0.704554247668,0,0,0,lower
1731,5,0.71187582264,2.8042926712965133,7.768821712906919e-5,0.0767827841291598,lower
1733,9,0.713935708732,0,0,0,lower
1737,9,0.713928181342,0,0,0,lower
1742,5,0.709215991247,0,0,0,lower
1743,5,0.707650243115,3.025774757660904,8.382400623260841e-5,0.08284706244071367,lower
1744,9,0.714185315008,0,0,0,lower
1749,5,0.711630566305,4.457277605647495,1.2348138765130566e-4,0.12204224890690188,lower
1756,4,0.7103319954,0,0,0,lower
1758,5,0.7064506977,0,0,0,lower
1764,5,0.709226624725,7.9440281441788665,2.2007595343430148e-4,0.2175110338352986,lower
1769,9,0.713855284057,0,0,0,lower
1772,4,0.707318435324,0,0,0,lower
1776,5,0.709268365147,0,0,0,lower
1788,4,0.704414948425,0,0,0,lower
1789,4,0.707909317187,0,0,0,lower
1792,4,0.703686282279,0,0,0,lower
1801,4,0.705366452419,0,0,0,lower
1804,5,0.709267098688,7.480555343625333,2.0723621814869243e-4,0.20482094183495608,lower
1806,4,0.707526890277,0,0,0,lower
1808,4,0.707414915928,0,0,0,lower
1809,4,0.704339115093,0,0,0,lower
1814,7,0.709149617677,0,0,0,lower
1815,4,0.708257079103,0,0,0,lower
1817,9,0.714171230474,0,0,0,lower
1821,4,0.708045413075,0,0,0,lower
1828,4,0.710045032146,0,0,0,lower
1829,4,0.705445577684,0,0,0,lower
1832,5,0.711502026132,3.84555683243149,1.065346913458892e-4,0.10529306129252507,lower
1833,4,0.707429721964,0,0,0,lower
1834,4,0.709740759529,0,0,0,lower
1840,4,0.705688668798,0,0,0,lower
1842,5,0.706202216712,2.453296102203336,6.796444687128718e-5,0.06717234151359033,lower
1843,5,0.709289041626,7.678272531890704,2.1271364067642297e-4,0.21023452663678263,lower
1844,9,0.714541562072,0,0,0,lower
1846,5,0.709260921888,7.699614447019648,2.1330488257975864e-4,0.2108188777920745,lower
1847,5,0.70921974631,8.007462680638719,2.2183330069424224e-4,0.21924789973705855,lower
1855,4,0.712214336738,0,0,0,lower
1856,9,0.713900896583,1.7166217200779876,4.7556120758336466e-5,0.04700186835464522,lower
1857,6,0.709519546737,7.938876571863274,2.1993323777815533e-4,0.2173699814875595,lower
1858,4,0.709223652637,0,0,0,lower
1865,5,0.709347772122,7.167666363218709,1.985681546131255e-4,0.19625390199462178,lower
1866,5,0.709280838052,7.536931349457198,2.0879802067621205e-4,0.20636454201982946,lower
1872,5,0.706145763396,0,0,0,lower
1879,4,0.70850505613,0,0,0,lower
1881,4,0.704089862773,0,0,0,lower
1884,4,0.706818252009,0,0,0,lower
1892,4,0.706974097056,0,0,0,lower
1933,5,0.709386227269,7.189351209876181,1.9916889685831968e-4,0.19684764276812128,lower
2009,4,0.705218353877,0,0,0,lower
2331,5,0.708033553366,6.248276716286745,1.73098009058009e-4,0.1710806033894074,lower
1907,7,0.709177761298,10.157788690641981,2.8140447016357714e-4,0.2781247849934977,lower
1915,4,0.708527083621,0,0,0,lower
1918,4,0.71218833422,0,0,0,lower
1936,4,0.704258270379,0,0,0,lower
1939,5,0.70937557001,0,0,0,lower
1943,4,0.704408795319,0,0,0,lower
1951,5,0.711540710939,4.087044406563597,1.1322469887797521e-4,0.11190509878213824,lower
1962,4,0.70379430365,0,0,0,lower
1969,4,0.705714683885,0,0,0,lower
1970,5,0.706412102466,3.10776358844793,8.609536904489154e-5,0.08509195319686001,lower
1975,5,0.706209201964,9.87575744363748,2.7359126828963086e-4,0.2704026436570827,lower
1976,5,0.706212214264,10.005678245890605,2.771905058436616e-4,0.273959933170904,lower
1983,5,0.704147702942,3.1384816173978147,8.694636042937222e-5,0.08593302653056516,lower
1985,7,0.709164285668,11.570582127419447,3.205435387773204e-4,0.3168076994358854,lower
1988,6,0.707752448436,0,0,0,lower
1995,4,0.707763471089,0,0,0,lower
1997,4,0.705545784278,0,0,0,lower
2003,4,0.704566815419,0,0,0,lower
2005,7,0.709271836611,0,0,0,lower
2013,5,0.709406028349,7.139305361341614,1.977824607037922e-4,0.19547736511346633,lower
2018,7,0.709205954341,10.132468655239647,2.80703021121476e-4,0.277431511130773,lower
2021,5,0.704501414632,4.121805646494538,1.141877006299222e-4,0.11285687703588428,lower
2025,4,0.704650668632,0,0,0,lower
2026,6,0.707739765331,12.109328916924014,3.3546861346336204e-4,0.3315588268279068,lower
2032,5,0.704530455308,0,0,0,lower
2033,4,0.710952891062,0,0,0,lower
2038,4,0.704807826532,0,0,0,lower
2048,4,0.705560164384,3.9878550645335404,1.104768247992836e-4,0.1091892503562726,lower
2052,4,0.705664087064,0,0,0,lower
2061,6,0.707758387552,0,0,0,lower
2063,7,0.709147781048,11.531046451745611,3.1944826930436864e-4,0.31572519500197366,lower
2064,4,0.707814495769,0,0,0,lower
2068,4,0.705735619608,0,0,0,lower
2071,4,0.707253104539,0,0,0,lower
2075,4,0.709296335437,0,0,0,lower
2081,4,0.709738518639,0,0,0,lower
2084,4,0.709266922374,0,0,0,lower
2087,4,0.709142842568,0,0,0,lower
2090,5,0.704404353472,4.262645919476618,1.1808944377533026e-4,0.11671314652863851,lower
2100,9,0.713670523501,0,0,0,lower
2101,7,0.706682198739,13.682297851795495,3.7904507515025115e-4,0.37462741785063786,lower
2102,4,0.709214534676,0,0,0,lower
2103,6,0.705007828276,5.4854605893839326,1.5196546982522533e-4,0.15019435759854238,lower
2113,4,0.705957125969,0,0,0,lower
2115,4,0.712172733098,0,0,0,lower
2116,7,0.709243009704,10.078533560164582,2.792088399256411e-4,0.27595474417113186,lower
2125,4,0.709141308141,0,0,0,lower
2126,6,0.70776960313,0,0,0,lower
2134,7,0.706672962306,13.673771844633793,3.788088764458855e-4,0.3743939719717247,lower
2135,6,0.705015486371,5.363655750645797,1.4859107140521854e-4,0.14685928678569693,lower
2138,4,0.707856186768,0,0,0,lower
2140,4,0.707903964345,11.08589082243767,3.071159804745035e-4,0.3035366353202807,lower
2141,5,0.711573569883,4.302291175150101,1.1918774897807324e-4,0.11779865131181615,lower
2142,5,0.708678468637,8.433868471206074,2.3364615674231426e-4,0.2309230804711079,lower
2144,5,0.709353398522,0,0,0,lower
2145,6,0.707740321349,11.73917187508489,3.2521403449855077e-4,0.32142376192247335,lower
2147,6,0.704989582993,0,0,0,lower
2155,4,0.712179791133,0,0,0,lower
2156,7,0.70667344501,13.674220364624356,3.7882130193869166e-4,0.37440625264911814,lower
2159,7,0.70667741745,11.601062175903945,3.213879373128247e-4,0.31764225675830265,lower
2160,9,0.714524540929,1.0551798541532462,2.9231985112943756e-5,0.028891295044974417,lower
2165,4,0.705173588489,0,0,0,lower
2167,5,0.711571903433,4.360199866757035,1.2079201199001481e-4,0.1193842171168295,lower
2168,9,0.714520014278,0,0,0,lower
2173,5,0.706214423036,10.529604951947514,2.917050150161471e-4,0.2883052800679775,lower
2175,9,0.714522153019,0,0,0,lower
2177,4,0.706806477852,0,0,0,lower
2178,6,0.705318064608,6.17705047933323,1.7112480582627467e-4,0.1691303972528255,lower
2180,5,0.709381267998,0,0,0,lower
2184,4,0.712187429312,0,0,0,lower
2185,9,0.714524372351,0,0,0,lower
2186,9,0.713672160247,0,0,0,lower
2187,7,0.709284226289,10.010726214412815,2.7733035133077074e-4,0.2740981488005702,lower
2190,4,0.709588446903,0,0,0,lower
2191,6,0.706551220892,13.473693371239818,3.7326603848072493e-4,0.368915734129881,lower
2197,5,0.706620808159,0,0,0,lower
2199,4,0.70388650637,0,0,0,lower
2207,5,0.707087530232,0,0,0,lower
2209,9,0.713670161592,0,0,0,lower
2210,4,0.707695530176,0,0,0,lower
2211,9,0.714523931725,0,0,0,lower
2212,5,0.706641697706,6.716934721982007,1.860813917407077e-4,0.18391266861926978,lower
2214,5,0.706263137127,0,0,0,lower
2217,6,0.705333351909,0,0,0,lower
2220,4,0.708165877021,6.7958032701006585,1.8826631236386915e-4,0.18607212464422698,lower
2225,5,0.706050306615,2.2865642629868606,6.334542138227145e-5,0.0626071493890117,lower
2228,4,0.709133235766,0,0,0,lower
2231,4,0.706778868643,0,0,0,lower
2232,5,0.708559529816,0,0,0,lower
2237,5,0.706924087929,0,0,0,lower
2241,4,0.707898184702,11.342423672691167,3.142227921048382e-4,0.31056061918069044,lower
2242,5,0.705532298656,0,0,0,lower
2243,5,0.707318644013,0,0,0,lower
2244,6,0.711546761514,0,0,0,lower
2246,4,0.709125799911,0,0,0,lower
2252,5,0.709299776646,0,0,0,lower
2255,9,0.713668630368,0,0,0,lower
2256,7,0.709112989097,0,0,0,lower
2257,4,0.70817607034,0,0,0,lower
2259,4,0.707876982496,9.694739919851067,2.685764819101537e-4,0.2654463031171842,lower
2267,5,0.707540343919,5.211644051110844,1.443798426556279e-4,0.1426971386511719,lower
2268,5,0.70969865882,6.581990788744907,1.8234299678183646e-4,0.1802178435386573,lower
2273,9,0.713667826262,1.794484667414895,4.971318290129114e-5,0.04913379058167363,lower
2274,5,0.704670828744,0,0,0,lower
2284,5,0.706946195056,0,0,0,lower
2293,5,0.706709676233,8.520593968931948,2.360487409543392e-4,0.23329766328071924,lower
2295,4,0.710141637666,0,0,0,lower
2301,9,0.713668822238,1.793600900851706,4.968869963342285e-5,0.049109592658990134,lower
2306,5,0.70689666525,5.1987976383084415,1.4402395437144918e-4,0.1423453981388006,lower
2310,4,0.705253317294,0,0,0,lower
2311,4,0.705269068495,0,0,0,lower
2317,4,0.706428506529,0,0,0,lower
2320,5,0.70797019667,0,0,0,lower
2323,5,0.708654922868,0,0,0,lower
2329,7,0.709332668558,0,0,0,lower
2330,5,0.709188987963,0,0,0,lower
2336,6,0.706559223989,13.482378372770084,3.735066418569544e-4,0.36915353334552115,lower
2337,4,0.709187920793,0,0,0,lower
2349,9,0.71367164034,0,0,0,lower
2353,4,0.708925950289,3.385347330031235,9.378536025313909e-5,0.092692319851137,lower
2365,6,0.708574526646,7.329011241929301,2.0303794341164512e-4,0.20067159673782176,lower
2367,7,0.709343188754,9.945676635754687,0.00027552826204006536,0.2723170623230698,lower
2368,6,0.70855064357,7.18513043348716,1.9905196733954305e-4,0.19673207602801143,lower
2369,7,0.709093249251,11.841298069231609,3.2804326913109987e-4,0.3242200226692073,lower
2372,4,0.706700362556,0,0,0,lower
2373,4,0.710714452865,4.278445650506129,1.1852714877929264e-4,0.11714575021132645,lower
2374,4,0.707405949823,0,0,0,lower
2375,5,0.707508862698,0,0,0,lower
2376,4,0.707129485554,0,0,0,lower
2378,4,0.710588479137,4.6588927300610266,1.2906679595132492e-4,0.12756256093904822,lower
2381,4,0.708814216283,6.072173646773205,1.682193693776727e-4,0.16625882279947737,lower
2382,6,0.708583455586,7.332702818506345,2.0314021233870877e-4,0.2007726737510425,lower
2386,9,0.713670784419,0,0,0,lower
2388,4,0.707990866886,0,0,0,lower
2392,4,0.705266781657,0,0,0,lower
2393,4,0.708074842343,0,0,0,lower
2397,5,0.708055476279,0,0,0,lower
2398,5,0.706735848086,12.25083995294058,3.3938893897173054e-4,0.3354334621117234,lower
2402,4,0.708767446366,3.8520343751553474,1.0671414078451044e-4,0.10547041930146049,lower
2403,4,0.708241090005,5.579089164572677,1.545592922008997e-4,0.1527579497480431,lower
2405,6,0.70778709259000006,0,0,0,lower
2408,5,0.707490563535,0,0,0,lower
2420,5,0.708067420187,0,0,0,lower
2424,4,0.704513021294,0,0,0,lower
2426,5,0.707220675048,0,0,0,lower
2433,9,0.71367777368,0,0,0,lower
2435,4,0.709244604317,0,0,0,lower
2436,5,0.707818639433,0,0,0,lower
2440,4,0.70807929605,0,0,0,lower
2452,4,0.707840637601,0,0,0,lower
2453,4,0.709183174087,0,0,0,lower
2456,4,0.707843863745,0,0,0,lower
2459,4,0.708211253694,0,0,0,lower
2461,4,0.707838904184,0,0,0,lower
2466,4,0.709177511798,0,0,0,lower
2468,4,0.705728091197,0,0,0,lower
2473,7,0.709083675316,9.765470818712583,2.7053596263223794e-4,0.2673829466758732,lower
2474,6,0.70656798445,13.098481914035133,3.6287143542984037e-4,0.3586422770773348,lower
2477,6,0.706573892269,13.365744374130731,3.702754928746564e-4,0.3659600424409125,lower
2478,5,0.708266514289,6.611034066443188,1.8314759199654376e-4,0.18101306143610998,lower
2642,6,0.707811155491,11.542197684571155,3.197571954752619e-4,0.31603052073048327,lower
2479,6,0.707798684275,11.622880115847192,3.2199236668389896e-4,0.31823964168532975,lower
2480,4,0.709187151487,0,0,0,lower
2482,4,0.707715619899,4.401706712672395,1.2194188942285938e-4,0.12052069307114846,lower
2486,5,0.707837325527,0,0,0,lower
2492,5,0.707836507634,0,0,0,lower
2493,4,0.709184641171,0,0,0,lower
2495,4,0.707696272517,11.075802306505553,3.068364950897337e-4,0.3032604072543131,lower
2504,6,0.706631882608,6.3061202949006505,1.7470046822387126e-4,0.1726643863716295,lower
2506,5,0.707988164121,0,0,0,lower
2510,6,0.708609722923,7.329492160497663,2.0305126645261823e-4,0.20068476450272596,lower
2518,4,0.708741831307,3.653815329455477,1.0122281513969862e-4,0.10004309341923559,lower
2520,7,0.708650833008,10.776166967962995,2.9853560143533697e-4,0.2950562580396934,lower
2521,4,0.708209636411,0,0,0,lower
2531,4,0.70827459113,0,0,0,lower
2543,4,0.709947153939,0,0,0,lower
2546,4,0.707981339579,0,0,0,lower
2547,4,0.704397576014,0,0,0,lower
2548,6,0.707843087241,7.518437023327314,2.0828566644202649e-4,0.20585815912143224,lower
2556,4,0.708908108012,0,0,0,lower
2557,5,0.707845220666,3.8741865544448526,1.073278296951367e-4,0.10607695585086785,lower
2561,5,0.707262691541,5.990913506390107,1.6596819370879998e-4,0.16403388391160587,lower
2570,4,0.709187744918,0,0,0,lower
2582,7,0.709077786027,11.875028128648372,3.28977703759328e-4,0.3251435667405412,lower
2583,6,0.707835957202,6.874891327139129,1.9045731411287e-4,0.18823759092131567,lower
2584,4,0.707846665081,0,0,0,lower
2589,5,0.707844840838,6.860568715284298,1.9006053021402e-4,0.18784543142046486,lower
2591,4,0.705569129132,0,0,0,middle
2592,4,0.708267109919,0,0,0,lower
2596,4,0.709210785612,0,0,0,lower
2598,7,0.709077007954,11.876720310515953,3.2902458281503286e-4,0.3251898994348336,lower
2599,4,0.704954683151,0,0,0,middle
2602,4,0.708035735182,0,0,0,lower
2603,4,0.708019008977,0,0,0,lower
2604,4,0.708056581846,0,0,0,lower
2608,5,0.707360980636,0,0,0,lower
2610,5,0.706922699714,12.62130657287397,3.496520942775393e-4,0.34557700340345804,lower
2611,4,0.7080530477,0,0,0,lower
2613,4,0.709239553392,0,0,0,lower
2614,4,0.709236451762,0,0,0,lower
2617,4,0.70653037537,0,0,0,lower
2621,4,0.709162680934,5.975891175869338,1.6555202527986684e-4,0.16362256580158854,lower
2623,4,0.708670556366,2.6895624714200097,7.450980969303418e-5,0.0736414200838228,lower
2634,4,0.706584743314,0,0,0,lower
2635,9,0.714521379992,1.1766078417452934,3.259594350507387e-5,0.03221604750535433,lower
2636,5,0.707500140956,5.581719160355611,1.5463215181556276e-4,0.15282996020562786,lower
2640,4,0.707840435893,0,0,0,lower
2644,6,0.708613632374,7.341546226159109,2.0338520409043318e-4,0.20101481019697004,lower
2652,5,0.707518693427,5.549990039730049,1.537531498348838e-4,0.15196120273086888,lower
2659,5,0.707519377644,4.598189505555488,1.273851151003599e-4,0.12590047957683512,lower
2660,7,0.708685275103,10.695040805038618,2.962881373868704e-4,0.2928349875143992,lower
2665,4,0.708673646546,2.6914857518615056,7.456309094647409e-5,0.07369408036014514,lower
2666,7,0.708672841448,8.821744289197822,2.443916046321476e-4,0.24154329337064542,lower
