reachid,Str_Order,iso_pred,assignment_sum,assignment_rescale,assignment_norm,assignment_individuals,GENLMU
13,4,0.720059246918,0,0,0,0,upper
4,4,0.720535547828,0,0,0,0,upper
9,4,0.717148487891,20.02212187056542,8.763853514205842e-5,0.37497022260934926,16.647202665839423,upper
16,4,0.72335616682,0,0,0,0,upper
18,4,0.711276478328,39.34157318806253,1.722014213415891e-4,0.736780974139242,32.710176588098875,upper
19,4,0.721223032119,0,0,0,0,upper
20,4,0.712308600611,0,0,0,0,upper
22,5,0.716195141723,23.624577441607105,1.0340679043494888e-4,0.442436277213663,19.642430063489844,upper
71,5,0.711708495547,38.68443430044643,1.6932506838220464e-4,0.724474210821768,32.16380471440492,upper
93,5,0.708796348579,36.261629904681826,1.5872024689758975e-4,0.6791004232935679,30.149387058937865,upper
94,5,0.708772162191,36.26388694941407,1.5873012617488927e-4,0.6791426927678604,30.151263657298742,upper
121,4,0.708923959919,0,0,0,0,upper
122,4,0.708004567242,31.626503666779747,1.3843190401793536e-4,0.5922947226548325,26.295555463918873,upper
142,4,0.703817444745,0,0,0,0,upper
171,5,0.711290691902,39.300260727598214,1.7202059317853962e-4,0.7360072827893948,32.67582773604314,upper
174,4,0.708109544736,0,0,0,0,upper
23,4,0.711154435681,39.20504461538228,1.7160382413425595e-4,0.7342240948223844,32.59666120577432,upper
24,4,0.720866047687,12.212259846347816,5.345410294807471e-5,0.22870871642631457,10.153767217295634,upper
32,4,0.720916013051,11.909543300446293,5.212908680754894e-5,0.22303950257685248,9.902076426354343,upper
33,4,0.706035345712,21.13359838907873,9.250356266296776e-5,0.39578572859149475,17.571329238518715,upper
34,4,0.72092235782,0,0,0,0,upper
37,5,0.714810983703,28.662896716068275,1.254599436245167e-4,0.5367928949655022,23.83149267130782,upper
38,5,0.713910457019,30.972847626067953,1.355707957765079e-4,0.5800531853852001,25.752079370135004,upper
39,5,0.713431774013,31.832107008129682,1.3933184737921869e-4,0.5961452201782019,26.466502405224727,upper
43,4,0.721005008243,11.916231922178666,5.2158363475353376e-5,0.223164765723094,9.9076376172338,upper
45,4,0.720716332555,12.64787903318147,5.536084528341131e-5,0.2368669038809645,10.515958644119829,upper
47,4,0.710861809672,39.56261228948029,1.731689283412267e-4,0.740920549434997,32.89395744520103,upper
49,4,0.70763360898,29.827019859964484,1.3055540991503082e-4,0.5585943562308625,24.79939177958985,upper
51,4,0.720735241706,12.643785669178982,5.534292828004372e-5,0.23679024419318734,10.512555255579144,upper
55,4,0.72075624787399994,12.634697045865039,5.530314660061728e-5,0.23662003430588005,10.504998606227055,upper
56,4,0.720419955103,12.823676187672106,5.6130324422600397e-5,0.24015919720429862,10.662123515046213,upper
57,4,0.720359726681,12.69207141409274,5.555427910388952e-5,0.23769452979469433,10.552701978621126,upper
60,5,0.71308192835,33.691547498241206,1.4747077699869978e-4,0.6309684431619239,28.012516503234018,upper
61,5,0.717178756243,20.115221955542637,8.804604215463931e-5,0.37671378204897976,16.7246098454002,upper
62,5,0.713220394193,33.02571654512724,1.4455637812727282e-4,0.6184988966111971,27.458917694409855,upper
63,5,0.716739137862,22.178730469026096,9.707819491766462e-5,0.4153587494335145,18.440294359195146,upper
64,5,0.712843225727,34.41595405292086,1.5064156627417417e-4,0.6445349816548908,28.614817438478205,upper
66,5,0.712255305104,36.94738829474067,1.617218698601632e-4,0.6919431668268902,30.719554345547582,upper
67,4,0.716762260546,22.294079825027406,9.758308888718918e-5,0.4175189886917342,18.536200483388246,upper
68,4,0.715991101849,0,0,0,0,upper
70,4,0.708904019064,0,0,0,0,upper
80,4,0.7121572705,0,0,0,0,upper
81,4,0.71083507085,0,0,0,0,upper
82,4,0.708534945561,0,0,0,0,upper
83,4,0.716736948334,22.41452036635995,9.811026740914285e-5,0.4197745746324555,18.63633962516891,upper
85,4,0.708562175974,34.36628338982178,1.5042415354530963e-4,0.6436047595875285,28.5735192383922,upper
86,5,0.70855068642,35.27329776680357,1.543942328338754e-4,0.660591140204197,29.32764770949313,upper
96,4,0.715799881783,25.51937734243204,1.1170049121097584e-4,0.47792170404332374,21.217843406998494,upper
100,5,0.708706274704,36.08342668609792,1.5794023621064788e-4,0.675763069691683,30.001221688921195,upper
101,4,0.714970966212,28.253471628280842,1.236678550948365e-4,0.5291252652656151,23.49108007882948,upper
102,5,0.710562302252,39.347352543639175,1.722267180738773e-4,0.7368892087340129,32.71498177828722,upper
104,5,0.709909113629,38.96561903256021,1.7055583793730314e-4,0.7297401812457147,32.39759308370454,upper
105,5,0.708766351753,36.23638967150057,1.5860976824418082e-4,0.6786277293445514,30.12840130728688,upper
106,5,0.708782773851,36.48034196755475,1.5967756825104027e-4,0.6831964182851564,30.33123312198985,upper
107,5,0.715378307491,26.568675248339055,1.1629335764120716e-4,0.49757274162590365,22.090272164020224,upper
